		0.02	110.222	118.957	158.236	50.0	21.5
0.038	0.000	216.06	114.546	124.680	167.529	50.0	35.3
0.038	0.000	216.08	115.311	124.638	168.091	50.0	38.0
0.038	0.000	216.10	115.062	124.641	168.048	50.0	37.9
0.038	0.000	216.12	114.620	124.726	167.535	50.0	37.4
0.038	0.000	216.14	115.130	124.734	167.955	50.0	35.8
0.038	0.000	216.16	115.224	124.727	167.900	50.0	37.7
0.038	0.000	216.18	114.560	124.903	167.496	50.0	36.4
0.038	0.000	216.20	115.032	124.899	167.945	50.0	40.3
0.038	0.000	216.22	115.027	125.084	167.934	50.0	35.8
0.038	0.000	216.24	114.728	124.997	167.619	50.0	35.8
0.038	0.000	216.26	115.436	125.288	168.322	50.0	36.5
0.038	0.000	216.28	115.603	125.072	168.412	50.0	35.7
0.038	0.000	216.30	114.839	125.185	167.642	50.0	35.5
0.038	0.000	216.32	115.512	125.070	168.348	50.0	37.8
0.038	0.000	216.34	115.483	125.168	168.158	50.0	40.2
0.038	0.000	216.36	114.988	125.222	167.827	50.0	33.5
0.038	0.000	216.38	115.309	125.163	168.240	50.0	36.8
0.038	0.000	216.40	115.262	125.025	168.195	50.0	38.9
0.038	0.000	216.42	114.840	125.083	167.753	50.0	37.6
0.038	0.000	216.44	115.319	124.898	168.208	50.0	36.6
0.038	0.000	216.46	115.087	125.099	167.958	50.0	38.0
0.038	0.000	216.48	114.731	124.920	167.606	50.0	36.7
0.038	0.000	216.50	114.861	124.846	167.650	50.0	36.3
0.038	0.000	216.52	115.077	124.501	167.826	50.0	35.5
0.038	0.000	216.54	114.506	124.648	167.392	50.0	28.0
0.038	0.000	216.56	115.034	124.602	167.831	50.0	38.8
0.038	0.000	216.58	115.218	124.574	167.946	50.0	34.9
0.038	0.000	216.60	114.529	124.636	167.507	50.0	35.8
0.038	0.000	216.62	114.953	124.820	167.779	50.0	37.4
0.038	0.000	216.64	115.026	124.614	167.799	50.0	20.9
0.038	0.000	216.66	114.545	124.619	167.455	50.0	30.2
0.038	0.000	216.68	114.933	124.612	168.010	50.0	36.4
0.038	0.000	216.70	114.621	124.943	167.723	50.0	35.2
0.038	0.000	216.72	114.566	124.771	167.529	50.0	33.5
0.038	0.000	216.74	115.228	124.881	168.145	50.0	33.1
0.038	0.000	216.76	115.260	124.735	168.111	50.0	33.5
0.038	0.000	216.78	114.444	124.834	167.469	50.0	34.7
0.038	0.000	216.80	115.104	124.739	168.128	50.0	34.4
0.038	0.000	216.82	115.179	124.859	168.023	50.0	37.1
0.038	0.000	216.84	114.562	125.011	167.636	50.0	35.0
0.038	0.000	216.86	115.201	124.919	168.352	50.0	34.2
0.038	0.000	216.88	115.438	124.977	168.101	50.0	35.1
0.038	0.000	216.90	114.787	125.065	167.701	50.0	34.2
0.038	0.000	216.92	115.387	125.056	168.111	50.0	35.9
0.038	0.000	216.94	115.117	125.219	168.105	50.0	37.2
0.038	0.000	216.96	114.946	125.109	167.827	50.0	35.1
0.038	0.000	216.98	115.524	125.268	168.223	50.0	37.1
0.038	0.000	217.00	115.690	125.098	168.451	50.0	37.8
0.038	0.000	217.02	114.891	125.206	167.798	50.0	35.0
0.038	0.000	217.04	115.599	125.215	168.219	50.0	32.0
0.038	0.000	217.06	115.345	125.213	168.251	50.0	34.5
0.038	0.000	217.08	114.919	125.323	167.798	50.0	33.9
0.038	0.000	217.10	115.526	125.256	168.388	50.0	35.3
0.038	0.000	217.12	115.493	125.381	168.172	50.0	35.9
0.038	0.000	217.14	114.983	125.567	167.820	50.0	36.5
0.038	0.000	217.16	115.538	125.427	168.344	50.0	36.5
0.038	0.000	217.18	115.434	125.358	168.315	50.0	35.4
0.038	0.000	217.20	114.938	125.302	167.929	50.0	27.0
0.038	0.000	217.22	115.506	125.189	168.309	50.0	20.4
0.038	0.000	217.24	115.485	125.031	168.376	50.0	16.8
0.038	0.000	217.26	114.788	125.036	167.571	50.0	22.2
0.038	0.000	217.28	115.363	124.982	168.028	50.0	30.8
0.038	0.000	217.30	115.345	124.997	168.062	50.0	28.6
0.038	0.000	217.32	114.841	125.016	167.722	50.0	28.8
0.038	0.000	217.34	115.315	125.034	167.979	50.0	30.3
0.038	0.000	217.36	115.244	124.902	168.056	50.0	28.7
0.038	0.000	217.38	114.868	125.024	167.622	50.0	30.5
0.038	0.000	217.40	115.454	124.990	168.080	50.0	35.4
0.038	0.000	217.42	115.097	125.238	167.864	50.0	34.6
0.038	0.000	217.44	114.887	125.010	167.654	50.0	32.1
0.038	0.000	217.46	115.001	125.143	167.847	50.0	34.7
0.038	0.000	217.48	115.231	124.796	167.803	50.0	36.4
0.038	0.000	217.50	114.808	124.959	167.581	50.0	36.9
0.038	0.000	217.52	115.156	124.855	168.185	50.0	38.5
0.038	0.000	217.54	115.066	124.870	168.045	50.0	35.4
0.038	0.000	217.56	114.641	125.030	167.575	50.0	35.6
0.038	0.000	217.58	115.025	125.029	167.968	50.0	33.6
0.038	0.000	217.60	115.189	124.987	168.134	50.0	37.9
0.038	0.000	217.62	114.850	125.102	167.637	50.0	35.4
0.038	0.000	217.64	115.490	125.138	168.217	50.0	39.8
0.038	0.000	217.66	115.232	125.331	167.979	50.0	38.3
0.038	0.000	217.68	114.926	125.197	167.814	50.0	35.2
0.038	0.000	217.70	115.446	125.230	168.383	50.0	38.1
0.038	0.000	217.72	115.641	125.124	168.374	50.0	36.9
0.038	0.000	217.74	115.079	125.190	167.743	50.0	29.9
0.038	0.000	217.76	115.637	125.325	168.135	50.0	34.7
0.038	0.000	217.78	115.406	125.319	168.205	50.0	35.5
0.038	0.000	217.80	115.004	125.393	167.796	50.0	34.8
0.038	0.000	217.82	115.625	125.437	168.256	50.0	35.4
0.038	0.000	217.84	115.449	125.478	168.284	50.0	35.6
0.038	0.000	217.86	115.157	125.512	167.887	50.0	34.1
0.038	0.000	217.88	115.685	125.516	168.301	50.0	37.3
0.038	0.000	217.90	115.555	125.548	168.316	50.0	29.9
0.038	0.000	217.92	115.126	125.527	168.118	50.0	36.8
0.038	0.000	217.94	115.595	125.469	168.522	50.0	36.3
0.038	0.000	217.96	115.691	125.323	168.570	50.0	34.5
0.038	0.000	217.98	114.923	125.251	167.751	50.0	25.8
0.038	0.000	218.00	115.448	124.969	168.409	50.0	31.9
0.038	0.000	218.02	115.432	125.068	168.240	50.0	33.2
0.038	0.000	218.04	114.894	125.088	167.853	50.0	33.9
0.038	0.000	218.06	115.411	125.016	168.294	50.0	33.5
0.038	0.000	218.08	115.304	124.985	168.132	50.0	37.1
0.038	0.000	218.10	114.757	125.122	167.763	50.0	35.1
0.038	0.000	218.12	115.195	125.048	168.140	50.0	35.9
0.038	0.000	218.14	115.079	125.023	168.222	50.0	34.6
0.038	0.000	218.16	114.645	125.055	167.747	50.0	34.1
0.038	0.000	218.18	115.354	125.143	168.227	50.0	32.8
0.038	0.000	218.20	115.566	124.892	168.313	50.0	33.0
0.038	0.000	218.22	114.756	124.953	167.617	50.0	33.8
0.038	0.000	218.24	115.234	124.951	168.196	50.0	35.7
0.038	0.000	218.26	115.337	124.886	168.211	50.0	33.6
0.038	0.000	218.28	114.750	125.021	167.783	50.0	30.6
0.038	0.000	218.30	115.391	124.894	168.265	50.0	33.6
0.038	0.000	218.32	115.376	124.942	168.187	50.0	34.7
0.038	0.000	218.34	114.884	125.051	167.810	50.0	33.2
0.038	0.000	218.36	115.432	124.983	168.222	50.0	35.3
0.038	0.000	218.38	115.528	125.032	168.243	50.0	37.0
0.038	0.000	218.40	114.896	125.175	167.728	50.0	33.8
0.038	0.000	218.42	114.792	125.387	167.727	50.0	34.5
0.038	0.000	218.44	115.063	125.142	167.975	50.0	38.7
0.038	0.000	218.46	114.841	125.358	167.713	50.0	38.0
0.038	0.000	218.48	115.170	125.544	168.128	50.0	38.6
0.038	0.000	218.50	115.476	125.269	168.298	50.0	27.3
0.038	0.000	218.52	114.937	125.430	167.884	50.0	36.9
0.038	0.000	218.54	115.545	125.286	168.494	50.0	38.2
0.038	0.000	218.56	115.422	125.407	168.466	50.0	32.9
0.038	0.000	218.58	114.995	125.546	167.993	50.0	26.8
0.038	0.000	218.60	115.599	125.506	168.481	50.0	39.2
0.038	0.000	218.62	115.537	125.478	168.512	50.0	38.6
0.038	0.000	218.64	115.144	125.560	168.050	50.0	34.4
0.038	0.000	218.66	115.643	125.762	168.447	50.0	37.2
0.038	0.000	218.68	115.809	125.611	168.461	50.0	37.8
0.038	0.000	218.70	114.896	125.751	167.921	50.0	35.2
0.038	0.000	218.72	115.663	125.415	168.515	50.0	32.4
0.038	0.000	218.74	115.441	125.418	168.326	50.0	34.6
0.038	0.000	218.76	114.922	125.435	167.814	50.0	34.2
0.038	0.000	218.78	115.362	125.203	168.291	50.0	35.6
0.038	0.000	218.80	115.318	125.167	168.264	50.0	35.3
0.038	0.000	218.82	114.842	125.203	167.757	50.0	34.7
0.038	0.000	218.84	115.147	125.077	168.112	50.0	35.9
0.038	0.000	218.86	115.093	125.276	167.985	50.0	35.2
0.038	0.000	218.88	114.720	125.204	167.765	50.0	34.5
0.038	0.000	218.90	115.340	125.088	168.214	50.0	32.5
0.038	0.000	218.92	115.391	124.913	168.337	50.0	35.5
0.038	0.000	218.94	114.773	124.953	167.645	50.0	35.1
0.038	0.000	218.96	115.330	124.922	168.163	50.0	37.3
0.038	0.000	218.98	115.137	124.953	168.154	50.0	36.7
0.038	0.000	219.00	114.660	124.984	167.766	50.0	35.5
0.038	0.000	219.02	115.333	124.990	168.110	50.0	27.7
0.038	0.000	219.04	115.230	125.010	168.114	50.0	36.4
0.038	0.000	219.06	114.667	124.998	167.615	50.0	33.2
0.038	0.000	219.08	115.078	124.995	168.083	50.0	31.0
0.038	0.000	219.10	115.131	124.910	168.199	50.0	37.7
0.038	0.000	219.12	114.739	125.121	167.648	50.0	37.2
0.038	0.000	219.14	115.383	125.050	168.234	50.0	39.0
0.038	0.000	219.16	115.511	124.863	168.355	50.0	36.8
0.038	0.000	219.18	114.687	124.991	167.673	50.0	36.0
0.038	0.000	219.20	115.318	124.944	168.197	50.0	37.2
0.038	0.000	219.22	115.444	124.903	168.272	50.0	33.7
0.038	0.000	219.24	114.789	125.071	167.741	50.0	34.7
0.038	0.000	219.26	115.395	125.039	168.292	50.0	37.2
0.038	0.000	219.28	115.335	125.107	168.254	50.0	37.2
0.038	0.000	219.30	114.888	125.177	167.825	50.0	28.6
0.038	0.000	219.32	115.473	125.148	168.222	50.0	37.8
0.038	0.000	219.34	115.316	125.179	168.289	50.0	37.4
0.038	0.000	219.36	115.004	125.330	167.868	50.0	35.8
0.038	0.000	219.38	115.020	125.554	167.896	50.0	37.3
0.038	0.000	219.40	115.335	125.225	168.191	50.0	38.0
0.038	0.000	219.42	114.854	125.532	167.874	50.0	37.1
0.038	0.000	219.44	115.542	125.475	168.270	50.0	37.2
0.038	0.000	219.46	115.513	125.402	168.382	50.0	33.7
0.038	0.000	219.48	114.832	125.645	167.840	50.0	34.7
0.038	0.000	219.50	115.362	125.424	168.361	50.0	34.0
0.038	0.000	219.52	115.325	125.387	168.290	50.0	35.3
0.038	0.000	219.54	114.856	125.381	167.746	50.0	34.8
0.038	0.000	219.56	115.422	125.112	168.128	50.0	39.0
0.038	0.000	219.58	115.047	125.300	168.091	50.0	37.5
0.038	0.000	219.60	114.707	125.143	167.689	50.0	35.0
0.038	0.000	219.62	115.150	125.134	168.119	50.0	35.0
0.038	0.000	219.64	115.413	124.946	168.181	50.0	38.6
0.038	0.000	219.66	114.780	124.885	167.644	50.0	36.4
0.038	0.000	219.68	115.336	124.928	167.960	50.0	34.9
0.038	0.000	219.70	115.323	124.858	168.153	50.0	38.4
0.038	0.000	219.72	114.766	124.917	167.620	50.0	35.2
0.038	0.000	219.74	115.311	124.785	168.119	50.0	37.4
0.038	0.000	219.76	115.425	124.903	167.989	50.0	36.7
0.038	0.000	219.78	114.844	124.979	167.673	50.0	36.4
0.038	0.000	219.80	115.301	124.857	168.064	50.0	40.0
0.038	0.000	219.82	115.126	124.958	168.030	50.0	33.5
0.038	0.000	219.84	114.872	124.918	167.703	50.0	36.1
0.038	0.000	219.86	115.346	125.000	168.171	50.0	39.6
0.038	0.000	219.88	115.542	124.877	168.187	50.0	37.4
0.038	0.000	219.90	114.574	125.003	167.575	50.0	35.5
0.038	0.000	219.92	115.118	124.929	168.048	50.0	37.3
0.038	0.000	219.94	115.042	124.911	168.183	50.0	37.2
0.038	0.000	219.96	114.626	125.013	167.663	50.0	36.8
0.038	0.000	219.98	115.196	125.045	168.152	50.0	35.2
0.038	0.000	220.00	115.349	124.929	168.279	50.0	33.6
0.038	0.000	220.02	114.782	125.196	167.731	50.0	35.8
0.038	0.000	220.04	115.265	125.117	168.194	50.0	40.0
0.038	0.000	220.06	115.293	125.144	168.186	50.0	36.7
0.038	0.000	220.08	114.744	125.237	167.824	50.0	38.1
0.038	0.000	220.10	115.472	125.295	168.360	50.0	38.1
0.038	0.000	220.12	115.534	125.231	168.391	50.0	35.8
0.038	0.000	220.14	114.911	125.305	167.789	50.0	37.0
0.038	0.000	220.16	115.343	125.388	168.183	50.0	37.7
0.038	0.000	220.18	115.346	125.287	168.295	50.0	38.3
0.038	0.000	220.20	115.031	125.383	167.896	50.0	35.2
0.038	0.000	220.22	115.567	125.324	168.371	50.0	36.5
0.038	0.000	220.24	115.656	125.407	168.369	50.0	36.8
0.038	0.000	220.26	115.090	125.609	167.815	50.0	36.5
0.038	0.000	220.28	115.519	125.514	168.247	50.0	35.2
0.038	0.000	220.30	115.554	125.471	168.293	50.0	37.1
0.038	0.000	220.32	114.979	125.481	167.844	50.0	35.3
0.038	0.000	220.34	114.835	125.086	167.664	50.0	36.6
0.038	0.000	220.36	115.104	124.818	167.940	50.0	34.9
0.038	0.000	220.38	114.774	125.058	167.628	50.0	36.4
0.038	0.000	220.40	115.248	125.051	168.142	50.0	39.7
0.038	0.000	220.42	115.192	125.034	168.080	50.0	39.1
0.038	0.000	220.44	114.658	125.134	167.656	50.0	34.8
0.038	0.000	220.46	115.430	124.954	168.164	50.0	38.0
0.038	0.000	220.48	115.133	125.026	168.106	50.0	39.0
0.038	0.000	220.50	114.787	124.998	167.758	50.0	28.1
0.038	0.000	220.52	115.356	124.901	168.329	50.0	32.7
0.038	0.000	220.54	115.038	125.178	167.999	50.0	35.5
0.038	0.000	220.56	114.788	124.988	167.795	50.0	31.5
0.038	0.000	220.58	115.355	125.074	168.174	50.0	32.2
0.038	0.000	220.60	115.490	124.923	168.232	50.0	36.4
0.038	0.000	220.62	114.738	125.063	167.530	50.0	37.4
0.038	0.000	220.64	115.250	124.964	168.080	50.0	36.8
0.038	0.000	220.66	115.399	124.964	167.981	50.0	34.4
0.038	0.000	220.68	114.952	125.033	167.674	50.0	35.0
0.038	0.000	220.70	115.400	125.077	168.070	50.0	38.1
0.038	0.000	220.72	115.441	125.038	168.125	50.0	35.7
0.038	0.000	220.74	114.971	125.183	167.769	50.0	33.5
0.038	0.000	220.76	115.327	125.125	168.224	50.0	38.5
0.038	0.000	220.78	115.429	125.172	168.174	50.0	38.8
0.038	0.000	220.80	114.927	125.256	167.800	50.0	33.6
0.038	0.000	220.82	115.470	125.311	168.396	50.0	37.4
0.038	0.000	220.84	115.577	125.223	168.405	50.0	36.1
0.038	0.000	220.86	114.832	125.308	167.811	50.0	35.9
0.038	0.000	220.88	115.490	125.365	168.254	50.0	34.1
0.038	0.000	220.90	115.426	125.341	168.327	50.0	35.2
0.038	0.000	220.92	114.994	125.443	167.951	50.0	35.0
0.038	0.000	220.94	115.376	125.427	168.318	50.0	35.4
0.038	0.000	220.96	115.465	125.429	168.375	50.0	32.8
0.038	0.000	220.98	114.918	125.539	167.910	50.0	36.3
0.038	0.000	221.00	115.419	125.597	168.222	50.0	40.2
0.038	0.000	221.02	115.446	125.535	168.290	50.0	37.3
0.038	0.000	221.04	114.993	125.683	168.017	50.0	34.3
0.038	0.000	221.06	115.629	125.511	168.498	50.0	39.6
0.038	0.000	221.08	115.773	125.302	168.540	50.0	38.1
0.038	0.000	221.10	114.968	125.284	167.756	50.0	38.0
0.038	0.000	221.12	115.491	125.186	168.100	50.0	37.4
0.038	0.000	221.14	115.425	125.107	168.048	50.0	36.7
0.038	0.000	221.16	114.871	125.126	167.777	50.0	37.3
0.038	0.000	221.18	115.348	125.033	168.092	50.0	34.6
0.038	0.000	221.20	115.478	124.877	168.174	50.0	35.4
0.038	0.000	221.22	114.882	125.092	167.735	50.0	34.6
0.038	0.000	221.24	115.368	124.942	168.211	50.0	38.9
0.038	0.000	221.26	115.456	124.980	168.153	50.0	34.1
0.038	0.000	221.28	114.836	125.027	167.664	50.0	36.1
0.038	0.000	221.30	114.690	125.060	167.579	50.0	36.9
0.038	0.000	221.32	114.756	124.865	167.802	50.0	38.4
0.038	0.000	221.34	114.680	125.065	167.541	50.0	34.1
0.038	0.000	221.36	115.230	124.939	168.131	50.0	38.4
0.038	0.000	221.38	115.297	124.875	168.129	50.0	36.1
0.038	0.000	221.40	114.680	124.962	167.692	50.0	34.7
0.038	0.000	221.42	115.273	124.902	168.111	50.0	37.0
0.038	0.000	221.44	115.086	124.928	168.042	50.0	38.5
0.038	0.000	221.46	114.695	125.040	167.637	50.0	37.7
0.038	0.000	221.48	115.167	125.034	168.015	50.0	39.7
0.038	0.000	221.50	115.022	125.203	167.954	50.0	35.5
0.038	0.000	221.52	114.792	125.159	167.728	50.0	36.9
0.038	0.000	221.54	115.345	125.251	168.306	50.0	36.7
0.038	0.000	221.56	115.564	125.107	168.345	50.0	37.4
0.038	0.000	221.58	114.870	125.245	167.754	50.0	36.6
0.038	0.000	221.60	115.395	125.167	168.262	50.0	37.9
0.038	0.000	221.62	115.509	125.190	168.356	50.0	38.2
0.038	0.000	221.64	114.972	125.357	167.774	50.0	35.2
0.038	0.000	221.66	115.315	125.204	168.309	50.0	37.4
0.038	0.000	221.68	115.477	125.321	168.274	50.0	39.0
0.038	0.000	221.70	114.881	125.456	167.833	50.0	36.9
0.038	0.000	221.72	115.423	125.451	168.295	50.0	38.1
0.038	0.000	221.74	115.386	125.384	168.334	50.0	37.7
0.038	0.000	221.76	114.972	125.457	167.988	50.0	37.4
0.038	0.000	221.78	115.691	125.580	168.455	50.0	37.8
0.038	0.000	221.80	115.703	125.447	168.503	50.0	35.8
0.038	0.000	221.82	114.915	125.631	167.859	50.0	35.3
0.038	0.000	221.84	115.500	125.518	168.493	50.0	36.2
0.038	0.000	221.86	115.678	125.521	168.394	50.0	30.5
0.038	0.000	221.88	115.010	125.576	167.919	50.0	30.6
0.038	0.000	221.90	115.445	125.438	168.295	50.0	35.6
0.038	0.000	221.92	115.372	125.338	168.237	50.0	34.0
0.038	0.000	221.94	114.824	125.324	167.698	50.0	30.0
0.038	0.000	221.96	115.343	125.061	168.135	50.0	35.4
0.038	0.000	221.98	115.203	125.025	168.216	50.0	37.6
0.038	0.000	222.00	114.821	125.060	167.670	50.0	36.2
0.038	0.000	222.02	115.406	124.961	168.189	50.0	35.7
0.038	0.000	222.04	115.412	124.798	168.209	50.0	37.2
0.038	0.000	222.06	114.847	124.855	167.620	50.0	35.8
0.038	0.000	222.08	115.224	124.766	168.029	50.0	37.7
0.038	0.000	222.10	115.123	124.844	167.965	50.0	36.5
0.038	0.000	222.12	114.779	124.883	167.617	50.0	35.9
0.038	0.000	222.14	115.323	124.884	167.898	50.0	36.3
0.038	0.000	222.16	115.239	124.794	168.066	50.0	31.6
0.038	0.000	222.18	114.755	124.911	167.537	50.0	35.6
0.038	0.000	222.20	115.073	124.834	167.960	50.0	38.1
0.038	0.000	222.22	115.055	124.807	168.035	50.0	35.6
0.038	0.000	222.24	114.725	124.850	167.615	50.0	31.4
0.038	0.000	222.26	114.853	125.029	167.750	50.0	34.7
0.038	0.000	222.28	114.910	124.820	167.818	50.0	35.5
0.038	0.000	222.30	114.719	124.956	167.513	50.0	35.5
0.038	0.000	222.32	115.405	124.934	168.059	50.0	36.4
0.038	0.000	222.34	115.210	124.950	168.050	50.0	38.1
0.038	0.000	222.36	114.846	125.044	167.791	50.0	37.3
0.038	0.000	222.38	115.385	124.989	168.273	50.0	36.0
0.038	0.000	222.40	115.259	125.071	168.268	50.0	36.9
0.038	0.000	222.42	114.754	125.177	167.783	50.0	33.6
0.038	0.000	222.44	115.358	125.139	168.299	50.0	38.2
0.038	0.000	222.46	115.269	125.282	168.222	50.0	35.5
0.038	0.000	222.48	114.884	125.206	167.965	50.0	37.4
0.038	0.000	222.50	115.637	125.329	168.360	50.0	36.4
0.038	0.000	222.52	115.623	125.170	168.483	50.0	37.2
0.038	0.000	222.54	114.917	125.325	167.817	50.0	34.8
0.038	0.000	222.56	115.518	125.268	168.434	50.0	38.6
0.038	0.000	222.58	115.479	125.341	168.312	50.0	37.8
0.038	0.000	222.60	115.063	125.414	167.978	50.0	36.7
0.038	0.000	222.62	115.473	125.373	168.578	50.0	34.6
0.038	0.000	222.64	115.718	125.453	168.445	50.0	39.6
0.038	0.000	222.66	115.203	125.563	168.116	50.0	35.3
0.038	0.000	222.68	115.683	125.398	168.527	50.0	31.0
0.038	0.000	222.70	115.620	125.292	168.553	50.0	37.0
0.038	0.000	222.72	115.102	125.399	168.000	50.0	39.1
0.038	0.000	222.74	115.513	125.335	168.439	50.0	37.8
0.038	0.000	222.76	115.582	125.127	168.378	50.0	37.0
0.038	0.000	222.78	114.804	125.156	167.720	50.0	35.2
0.038	0.000	222.80	115.331	125.065	168.154	50.0	39.4
0.038	0.000	222.82	115.314	125.028	168.096	50.0	38.3
0.038	0.000	222.84	114.928	124.989	167.755	50.0	36.3
0.038	0.000	222.86	115.425	124.946	168.149	50.0	36.7
0.038	0.000	222.88	115.182	124.965	168.160	50.0	38.0
0.038	0.000	222.90	114.887	125.073	167.622	50.0	35.8
0.038	0.000	222.92	115.239	124.961	168.174	50.0	37.9
0.038	0.000	222.94	115.514	124.859	168.265	50.0	37.7
0.038	0.000	222.96	114.950	125.031	167.724	50.0	36.3
0.038	0.000	222.98	115.437	125.076	168.211	50.0	37.1
0.038	0.000	223.00	115.541	124.955	168.274	50.0	38.0
0.038	0.000	223.02	114.682	125.104	167.539	50.0	35.9
0.038	0.000	223.04	115.432	124.902	168.090	50.0	36.3
0.038	0.000	223.06	115.311	124.876	168.166	50.0	35.9
0.038	0.000	223.08	114.686	125.113	167.637	50.0	36.9
0.038	0.000	223.10	115.317	124.979	168.243	50.0	38.8
0.038	0.000	223.12	115.163	125.100	168.100	50.0	36.6
0.038	0.000	223.14	114.823	125.105	167.753	50.0	33.6
0.038	0.000	223.16	115.372	125.105	168.173	50.0	37.7
0.038	0.000	223.18	115.256	125.164	168.132	50.0	37.6
0.038	0.000	223.20	114.840	125.192	167.774	50.0	37.7
0.038	0.000	223.22	115.140	125.514	167.966	50.0	37.1
0.038	0.000	223.24	115.202	125.084	168.110	50.0	37.7
0.038	0.000	223.26	114.932	125.298	167.756	50.0	37.7
0.038	0.000	223.28	115.461	125.255	168.226	50.0	36.8
0.038	0.000	223.30	115.423	125.287	168.320	50.0	36.4
0.038	0.000	223.32	115.047	125.395	167.789	50.0	36.4
0.038	0.000	223.34	115.387	125.458	168.318	50.0	36.4
0.038	0.000	223.36	115.488	125.408	168.433	50.0	35.2
0.038	0.000	223.38	115.181	125.549	167.849	50.0	35.8
0.038	0.000	223.40	115.613	125.494	168.454	50.0	37.4
0.038	0.000	223.42	115.356	125.830	168.178	50.0	37.6
0.038	0.000	223.44	115.079	125.747	167.924	50.0	36.4
0.038	0.000	223.46	115.659	125.837	168.456	50.0	38.1
0.038	0.000	223.48	115.925	125.581	168.658	50.0	38.6
0.038	0.000	223.50	114.989	125.833	167.869	50.0	38.8
0.038	0.000	223.52	115.537	125.484	168.541	50.0	36.6
0.038	0.000	223.54	115.648	125.329	168.513	50.0	37.9
0.038	0.000	223.56	114.977	125.504	167.962	50.0	37.0
0.038	0.000	223.58	115.306	125.297	168.445	50.0	37.5
0.038	0.000	223.60	115.416	125.212	168.412	50.0	38.5
0.038	0.000	223.62	114.848	125.378	167.831	50.0	36.0
0.038	0.000	223.64	115.358	125.190	168.212	50.0	38.3
0.038	0.000	223.66	115.161	125.394	168.046	50.0	37.2
0.038	0.000	223.68	114.909	125.178	167.994	50.0	35.0
0.038	0.000	223.70	115.497	125.252	168.412	50.0	37.5
0.038	0.000	223.72	115.674	125.192	168.321	50.0	37.6
0.038	0.000	223.74	114.937	125.209	167.758	50.0	37.4
0.038	0.000	223.76	115.401	125.193	168.265	50.0	36.8
0.038	0.000	223.78	115.302	125.141	168.219	50.0	37.7
0.038	0.000	223.80	114.888	125.273	167.808	50.0	37.3
0.038	0.000	223.82	115.368	125.135	168.253	50.0	36.4
0.038	0.000	223.84	115.352	125.096	168.294	50.0	37.2
0.038	0.000	223.86	114.954	125.267	167.878	50.0	35.1
0.038	0.000	223.88	115.644	125.181	168.365	50.0	38.5
0.038	0.000	223.90	115.155	125.442	168.119	50.0	36.5
0.038	0.000	223.92	114.951	125.291	167.849	50.0	34.5
0.038	0.000	223.94	115.489	125.373	168.405	50.0	36.5
0.038	0.000	223.96	115.699	125.122	168.545	50.0	36.2
0.038	0.000	223.98	115.122	125.377	167.962	50.0	33.3
0.038	0.000	224.00	115.591	125.433	168.386	50.0	36.7
0.038	0.000	224.02	115.713	125.414	168.398	50.0	37.0
0.038	0.000	224.04	115.151	125.543	168.027	50.0	36.1
0.038	0.000	224.06	115.458	125.525	168.574	50.0	36.4
0.038	0.000	224.08	115.792	125.504	168.549	50.0	39.0
0.038	0.000	224.10	115.205	125.715	168.064	50.0	36.7
0.038	0.000	224.12	115.876	125.643	168.637	50.0	39.3
0.038	0.000	224.14	115.496	125.841	168.595	50.0	36.2
0.038	0.000	224.16	115.405	125.754	168.213	50.0	37.8
0.038	0.000	224.18	115.339	125.884	168.449	50.0	38.3
0.038	0.000	224.20	115.422	125.688	168.532	50.0	37.1
0.038	0.000	224.22	115.273	125.849	168.329	50.0	35.2
0.038	0.000	224.24	115.730	125.773	168.807	50.0	39.8
0.038	0.000	224.26	115.743	125.751	168.830	50.0	36.7
0.038	0.000	224.28	115.318	125.869	168.298	50.0	32.1
0.038	0.000	224.30	115.656	125.648	168.740	50.0	34.5
0.038	0.000	224.32	115.791	125.524	168.663	50.0	39.2
